ID,oneway,coords
927304984,yes,"[(-15.7012809, -55.8644361), (-15.7012747, -55.8649166), (-15.7012234, -55.8674239), (-15.7012162, -55.8679328)]"
927359331,yes,"[(-15.8129676, -55.3110201), (-15.8142862, -55.3133623), (-15.8157962, -55.3155662), (-15.8169309, -55.3172861), (-15.8177597, -55.318324), (-15.8184598, -55.3193494), (-15.8192211, -55.3205529), (-15.8195226, -55.3212173), (-15.8197072, -55.3218469), (-15.8198535, -55.3225754), (-15.8198746, -55.3233127), (-15.8198381, -55.3239673), (-15.8195951, -55.3251249), (-15.8192685, -55.3264562), (-15.8189514, -55.3282022)]"
927359332,yes,"[(-15.8193138, -55.3285344), (-15.8200965, -55.3238778), (-15.8201298, -55.3233278), (-15.8201215, -55.322804), (-15.8200608, -55.3222767), (-15.8199667, -55.3217842), (-15.8198436, -55.3213455), (-15.8196537, -55.3208893), (-15.819505, -55.3205699), (-15.8192727, -55.3201377), (-15.8188835, -55.3195422), (-15.8160551, -55.3153364), (-15.8131996, -55.3110605)]"
927359333,yes,"[(-15.8081475, -55.2823899), (-15.8079712, -55.2834795), (-15.8073068, -55.2876355), (-15.8067593, -55.2911588)]"
927361642,yes,"[(-17.2513624, -54.7617958), (-17.2447541, -54.7611095), (-17.2374195, -54.7603503), (-17.2371581, -54.7603218)]"
927361644,yes,"[(-17.221331, -54.7588626), (-17.2218152, -54.7589232), (-17.2260249, -54.7593207), (-17.2300273, -54.7597596)]"
927361645,yes,"[(-17.2102287, -54.7587116), (-17.2106838, -54.7586797), (-17.2117355, -54.7586314), (-17.213374, -54.7585751)]"
927361646,yes,"[(-17.2133932, -54.7584383), (-17.2102406, -54.7585268), (-17.2099267, -54.7585429)]"
929372085,no,"[(-15.9710392, -54.9405443), (-15.9716481, -54.9400513)]"
936405736,yes,"[(-15.6199642, -56.1207926), (-15.6200391, -56.1207873), (-15.620136, -56.1207631), (-15.6202096, -56.1207256), (-15.6202625, -56.1206746), (-15.6203155, -56.1205995), (-15.6203478, -56.1205271), (-15.6203738, -56.1204343)]"
936405737,yes,"[(-15.6065608, -56.1284272), (-15.6067721, -56.1284748)]"
936405738,yes,"[(-15.6067238, -56.1283042), (-15.6065811, -56.1282875)]"
942313822,yes,"[(-15.5947752, -56.0789558), (-15.595359, -56.0786914)]"
942313823,yes,"[(-15.5945436, -56.0790647), (-15.5947752, -56.0789558)]"
958982198,yes,"[(-15.8229862, -55.5133745), (-15.8218731, -55.5149204), (-15.8205982, -55.5168178), (-15.8202486, -55.517577), (-15.8199586, -55.5184054), (-15.8197398, -55.5194151), (-15.8195786, -55.5206243), (-15.819449, -55.5221059), (-15.8194154, -55.5234679), (-15.8187345, -55.5292359), (-15.8186285, -55.5302736), (-15.8185491, -55.5308357), (-15.8184379, -55.5313646), (-15.8179784, -55.5328151), (-15.8172451, -55.5348635), (-15.8170889, -55.5353279), (-15.8168784, -55.5358877), (-15.8166393, -55.5364496), (-15.8162884, -55.5370086), (-15.8159375, -55.5374847), (-15.8154591, -55.5379526), (-15.8149088, -55.5383772), (-15.8140834, -55.5388712), (-15.8134076, -55.5390934), (-15.8122809, -55.539535), (-15.8117571, -55.5397886), (-15.8110157, -55.5401834)]"
958982199,yes,"[(-15.660757, -55.9733058), (-15.6607005, -55.9734285), (-15.6604044, -55.974158), (-15.6585676, -55.9785617), (-15.6579394, -55.9802422)]"
958982200,yes,"[(-15.6580364, -55.9802963), (-15.6582897, -55.979659), (-15.6586704, -55.9786248), (-15.6591976, -55.9773912), (-15.6593987, -55.9770075), (-15.6596518, -55.976522), (-15.6608326, -55.9736618)]"
958982896,yes,"[(-16.4480088, -54.6657224), (-16.4473946, -54.666609), (-16.4468653, -54.6674525), (-16.4466827, -54.6677139), (-16.4465785, -54.6678453), (-16.4464628, -54.6679741), (-16.4464075, -54.6680465), (-16.4461901, -54.6682598), (-16.4460473, -54.6684033), (-16.4459493, -54.6685286)]"
968213787,no,"[(-15.7004678, -56.0442591), (-15.700482, -56.0444596), (-15.7005297, -56.0448298), (-15.7006472, -56.0457391), (-15.7008409, -56.0477105)]"
968238995,yes,"[(-15.7020829, -55.8316317), (-15.7021247, -55.8296479)]"
969928213,yes,"[(-16.2034272, -54.7814951), (-16.2036748, -54.7814314)]"
969928216,yes,"[(-16.2131957, -54.7790525), (-16.2126009, -54.7791959)]"
975117500,yes,"[(-15.9928901, -54.9234709), (-15.9929556, -54.9234438)]"
978114553,yes,"[(-15.642911, -56.1355237), (-15.6428741, -56.1355467)]"
989697955,no,"[(-15.2390652, -56.4876563), (-15.2390479, -56.4876852), (-15.2385447, -56.4885221), (-15.2384079, -56.4887178), (-15.2382402, -56.4889578), (-15.2379999, -56.4892946), (-15.2375575, -56.4899884), (-15.2371707, -56.4906529), (-15.237104, -56.4907725), (-15.2368782, -56.4911212), (-15.2368007, -56.4912408), (-15.2367583, -56.4913137), (-15.2367088, -56.4913816), (-15.2365837, -56.4915531), (-15.2365472, -56.4916126), (-15.2363463, -56.491891), (-15.2362369, -56.4920412), (-15.2361418, -56.4921286), (-15.2359431, -56.4923364), (-15.2357817, -56.4924883), (-15.2357122, -56.4925489), (-15.2356391, -56.4926125), (-15.2355823, -56.4926627), (-15.2354108, -56.4928131), (-15.2354004, -56.4928232), (-15.2353741, -56.4928464), (-15.2353218, -56.4928917), (-15.2352017, -56.4929957), (-15.2348484, -56.4933016), (-15.2346577, -56.4934859), (-15.234325, -56.4938074), (-15.2341076, -56.4939865), (-15.2340074, -56.494059), (-15.2338631, -56.4941628), (-15.2336923, -56.4942869), (-15.2335741, -56.4943658), (-15.2334327, -56.4944617), (-15.2332083, -56.4946161), (-15.2329004, -56.4947945), (-15.2324772, -56.4950573), (-15.2321563, -56.4952545), (-15.2317449, -56.4955166), (-15.2317332, -56.4955241)]"
989697956,no,"[(-15.2415681, -56.4835425), (-15.2414151, -56.4837678), (-15.2410504, -56.4843723), (-15.2403903, -56.4854596), (-15.2396743, -56.4866741), (-15.2393236, -56.4872266), (-15.2390758, -56.4876387), (-15.2390652, -56.4876563)]"
989698766,no,"[(-15.2317332, -56.4955241), (-15.2317244, -56.495529), (-15.231062, -56.4958876), (-15.2309904, -56.4959264), (-15.2305084, -56.4961465), (-15.2300329, -56.4963636), (-15.229367, -56.4966506)]"
990609006,yes,"[(-13.7927917, -56.0659131), (-13.7933273, -56.066248), (-13.7934362, -56.0663074), (-13.7937704, -56.0665235)]"
990609007,no,"[(-13.8622784, -56.0861452), (-13.863113, -56.0862485), (-13.8636703, -56.0863182), (-13.8640355, -56.0863692)]"
991341338,yes,"[(-16.4724024, -54.6549957), (-16.4726409, -54.6549007), (-16.4734453, -54.6545344), (-16.4741924, -54.6541936), (-16.4751842, -54.6537328), (-16.4774765, -54.6525735), (-16.4792129, -54.6517538)]"
991341339,yes,"[(-16.472258, -54.6550537), (-16.4724024, -54.6549957)]"
991341340,yes,"[(-16.479185, -54.6516716), (-16.4785462, -54.6519522), (-16.4781828, -54.6521241), (-16.4778371, -54.6522935), (-16.4774833, -54.6524911), (-16.4766501, -54.6528824), (-16.4748544, -54.6537217), (-16.4744758, -54.6538974), (-16.4733792, -54.6544064), (-16.4726034, -54.6547782), (-16.472366, -54.654883)]"
991341341,yes,"[(-16.472366, -54.654883), (-16.4722367, -54.6549401)]"
991341342,yes,"[(-16.4459493, -54.6685286), (-16.4457352, -54.6688251), (-16.4450242, -54.6697927)]"
991341343,yes,"[(-16.4449302, -54.6702537), (-16.4457105, -54.6690836), (-16.4462146, -54.6684087)]"
993088938,yes,"[(-16.4487758, -54.6662246), (-16.4491484, -54.6658767), (-16.4493332, -54.6657221)]"
993102254,yes,"[(-16.4379034, -54.6804069), (-16.4382847, -54.6798509), (-16.4387401, -54.679175), (-16.439607, -54.6779063), (-16.4404766, -54.6766564), (-16.4413514, -54.6753776), (-16.442032, -54.6744138), (-16.443134, -54.6728236), (-16.4442697, -54.6711787), (-16.4445553, -54.6707878), (-16.4447011, -54.6705808), (-16.4449302, -54.6702537)]"
993102255,yes,"[(-16.4177416, -54.7059435), (-16.4184371, -54.7053408)]"
993102256,yes,"[(-16.4163703, -54.7072095), (-16.4164922, -54.7070968), (-16.4177416, -54.7059435)]"
1001458021,no,"[(-15.3568431, -56.4128046), (-15.3532882, -56.4142456)]"
1001458022,yes,"[(-15.3525627, -56.4146648), (-15.3526968, -56.4145929), (-15.3532882, -56.4142456)]"
1001458023,no,"[(-15.2888852, -56.435), (-15.2883791, -56.4352387), (-15.2877485, -56.435638), (-15.2832808, -56.4384906), (-15.2776998, -56.4420741), (-15.2766092, -56.4428508), (-15.2754567, -56.4439838), (-15.2643387, -56.4550562), (-15.2566826, -56.4626806)]"
1001458024,no,"[(-15.2944462, -56.435), (-15.2919806, -56.4345735), (-15.2911637, -56.4344872), (-15.2904956, -56.434557), (-15.2897699, -56.4346853), (-15.2888852, -56.435)]"
1001458274,no,"[(-15.4630455, -56.3184083), (-15.4619787, -56.3203114), (-15.461101, -56.3213588), (-15.4603371, -56.3219704), (-15.4595881, -56.3224022), (-15.4503194, -56.3267112), (-15.4496317, -56.3270438), (-15.4491263, -56.3273817), (-15.4484347, -56.3280629), (-15.4447106, -56.3317993), (-15.4439285, -56.3325128), (-15.4426358, -56.3333496), (-15.4201792, -56.3465214), (-15.4190235, -56.3471992), (-15.4178173, -56.3479248), (-15.4162381, -56.349141), (-15.4154867, -56.3499088), (-15.4146605, -56.3509971), (-15.4124483, -56.3552726)]"
1001458275,no,"[(-15.5003798, -56.2719271), (-15.4995398, -56.2721148), (-15.4988575, -56.2723964), (-15.498126, -56.2728363), (-15.4976737, -56.2731475), (-15.4971167, -56.273704), (-15.4966049, -56.274325), (-15.4950599, -56.2763219), (-15.4896093, -56.2831834), (-15.4884772, -56.2846085), (-15.4879395, -56.2851289), (-15.4874355, -56.2855393), (-15.486766, -56.2859201), (-15.4826148, -56.2881893), (-15.482028, -56.2885353), (-15.4815524, -56.2888813), (-15.4811181, -56.289289), (-15.4806942, -56.2897503), (-15.4803271, -56.2903109), (-15.4789985, -56.2923199), (-15.4772123, -56.2950879), (-15.4768711, -56.2956432), (-15.4765919, -56.2963486), (-15.4762895, -56.2972525), (-15.4757466, -56.2990388), (-15.4748807, -56.3018927), (-15.4745317, -56.3029428), (-15.4742396, -56.3036308), (-15.4738648, -56.3042825), (-15.4734744, -56.3048163), (-15.4729781, -56.3054051), (-15.4675128, -56.3107662), (-15.4669944, -56.311417), (-15.4665085, -56.3122301), (-15.4630455, -56.3184083)]"
1001458276,no,"[(-15.5634563, -56.2616036), (-15.563211, -56.261846), (-15.5629347, -56.2620808), (-15.5622872, -56.2625916), (-15.5582253, -56.2655662), (-15.5535177, -56.2689927), (-15.5501207, -56.2715676), (-15.5498739, -56.2717232), (-15.5496775, -56.2718546), (-15.5493325, -56.2720437), (-15.5487266, -56.2723468), (-15.5467575, -56.273232), (-15.5439473, -56.2744752), (-15.5424258, -56.2751471), (-15.5423633, -56.2751759), (-15.5422524, -56.2752251), (-15.5409536, -56.2758015), (-15.5403709, -56.2760174), (-15.5400246, -56.2761073), (-15.5397339, -56.276169), (-15.5392675, -56.276224), (-15.5387752, -56.2762441), (-15.5374211, -56.2762132), (-15.5365967, -56.2761918), (-15.53627, -56.2761775), (-15.5356186, -56.2761489), (-15.5350565, -56.2760972), (-15.534813, -56.2760637), (-15.534417, -56.2759929), (-15.5341572, -56.2759464), (-15.5334117, -56.2758062), (-15.5313249, -56.2754139), (-15.531117, -56.2753754), (-15.5289273, -56.2749694), (-15.5268424, -56.2745556), (-15.5223482, -56.273751), (-15.5103098, -56.2714999), (-15.5084671, -56.2711519), (-15.5079114, -56.2711224), (-15.5070817, -56.2711492), (-15.5049059, -56.2714282), (-15.5019753, -56.2717516), (-15.5009305, -56.2718669), (-15.5003798, -56.2719271)]"
1001458403,no,"[(-15.2566826, -56.4626806), (-15.2556769, -56.4636821)]"
1025278620,yes,"[(-15.7021298, -55.8294267), (-15.7021261, -55.8268559), (-15.7021471, -55.8264318)]"
1037126888,yes,"[(-15.657627, -55.9809932), (-15.6575296, -55.9812163)]"
1037126889,yes,"[(-15.6578372, -55.9804756), (-15.657627, -55.9809932)]"
1037126890,yes,"[(-15.6575296, -55.9812163), (-15.6572202, -55.9819527), (-15.656273, -55.9841515), (-15.6552134, -55.9867177), (-15.6550347, -55.9871613), (-15.654899, -55.9875505), (-15.6546439, -55.9883478), (-15.6544657, -55.9888467)]"
1037126891,yes,"[(-15.6579394, -55.9802422), (-15.6578372, -55.9804756)]"
1037126892,yes,"[(-15.6577412, -55.9810422), (-15.6579398, -55.9805308)]"
1037126893,yes,"[(-15.6576477, -55.9812797), (-15.6577412, -55.9810422)]"
1037126894,yes,"[(-15.6579398, -55.9805308), (-15.6580364, -55.9802963)]"
1037126895,yes,"[(-15.6545561, -55.9889272), (-15.6546904, -55.9885758), (-15.6549642, -55.9877202), (-15.6550959, -55.9873232), (-15.6551992, -55.9870389), (-15.6553077, -55.9867626), (-15.6556073, -55.9860358), (-15.6560928, -55.9848502), (-15.6563924, -55.9841234), (-15.6566817, -55.9834126), (-15.6569245, -55.98286), (-15.6573029, -55.9820118), (-15.6575513, -55.9814966), (-15.6576477, -55.9812797)]"
1039324778,yes,"[(-16.4175298, -54.7056772), (-16.4173459, -54.7058408), (-16.4162283, -54.7069002)]"
1039326250,yes,"[(-16.2175791, -54.7781566), (-16.2172378, -54.7781822), (-16.2169479, -54.778204), (-16.2166915, -54.7782362), (-16.2164207, -54.7782756), (-16.2161132, -54.7783366), (-16.2157717, -54.7784046), (-16.2156585, -54.7784331), (-16.2148817, -54.7786282), (-16.2145637, -54.7787082), (-16.2135959, -54.7789518), (-16.2131957, -54.7790525)]"
1040925439,yes,"[(-15.6536903, -55.9907216), (-15.6535422, -55.9910842)]"
1040925440,yes,"[(-15.653637, -55.9911504), (-15.6537858, -55.9907926)]"
1040925441,yes,"[(-15.6543198, -55.9892263), (-15.6540592, -55.9898504), (-15.6538664, -55.9902986), (-15.6536903, -55.9907216)]"
1040925442,yes,"[(-15.6537858, -55.9907926), (-15.6541145, -55.9899813), (-15.6543947, -55.9893215), (-15.6544167, -55.9892705)]"
1040925447,yes,"[(-15.6544657, -55.9888467), (-15.6543198, -55.9892263)]"
1040925448,yes,"[(-15.6544167, -55.9892705), (-15.6545561, -55.9889272)]"
1052360975,yes,"[(-15.5977208, -56.0777673), (-15.5978267, -56.0777257), (-15.5980889, -56.0776278), (-15.5983487, -56.0775098), (-15.5984519, -56.0774629), (-15.5987233, -56.0773404), (-15.5990438, -56.0772249), (-15.5993286, -56.0771389), (-15.5995272, -56.0771272), (-15.5996795, -56.0771095), (-15.5997196, -56.0771049), (-15.5998656, -56.0770498), (-15.5999222, -56.0770274), (-15.6001705, -56.0769291)]"
1079491930,yes,"[(-15.6201284, -56.1200906), (-15.6200585, -56.1200671), (-15.6199732, -56.120057), (-15.6199271, -56.1200615), (-15.6198957, -56.1200751), (-15.6198383, -56.1201127), (-15.6198015, -56.1201415), (-15.6197511, -56.1202052), (-15.6196904, -56.1203071), (-15.619658, -56.1204147), (-15.6196487, -56.1204772), (-15.6196593, -56.1205477)]"
1093463174,yes,"[(-15.5856461, -56.1143291), (-15.5856586, -56.1143724), (-15.5856794, -56.1144121), (-15.5857077, -56.1144465), (-15.5857421, -56.1144742), (-15.5857813, -56.114494), (-15.5858416, -56.1145084)]"
1093463175,yes,"[(-15.585867, -56.1145068), (-15.5859174, -56.1144971), (-15.585964, -56.1144751), (-15.5860041, -56.114442), (-15.5860354, -56.1143999), (-15.5860561, -56.1143513), (-15.5860648, -56.1142989), (-15.5860613, -56.1142464), (-15.5860458, -56.1141963), (-15.5860193, -56.1141514), (-15.5859833, -56.1141144), (-15.5859398, -56.1140873), (-15.5858976, -56.1140741)]"
1124162750,no,"[(-12.1541009, -55.5133434), (-12.1522484, -55.5134976), (-12.1510409, -55.5136102), (-12.1456193, -55.5140961), (-12.1243202, -55.5157962), (-12.1241681, -55.5158096), (-12.1012985, -55.5177506), (-12.1001498, -55.5177911), (-12.0995978, -55.5177867), (-12.0877412, -55.5176972)]"
1125480244,yes,"[(-15.5752056, -56.1062095), (-15.5753037, -56.1064455), (-15.5753457, -56.1065535), (-15.5753767, -56.1066493), (-15.5753942, -56.1067332), (-15.5754058, -56.1068143), (-15.575419, -56.106883)]"
1132407601,no,"[(-11.8491318, -55.4921001), (-11.8446294, -55.4909508), (-11.8440285, -55.4907913)]"
1133069225,no,"[(-11.843335, -55.4906097), (-11.8430434, -55.4905333)]"
1133544234,no,"[(-11.8343513, -55.4882439), (-11.8343312, -55.4882392)]"
1135288066,no,"[(-15.2464547, -56.4754266), (-15.2439979, -56.4795358), (-15.2434012, -56.4805338), (-15.2424707, -56.4820901), (-15.2418969, -56.4830499)]"
1135288067,no,"[(-15.2465108, -56.4753375), (-15.2464547, -56.4754266)]"
1137301917,yes,"[(-11.8283148, -55.4867224), (-11.8287638, -55.4868539), (-11.829, -55.486937), (-11.829231, -55.4870296), (-11.8296714, -55.487159), (-11.8297968, -55.4872059), (-11.8300016, -55.4872535)]"
1137301918,yes,"[(-11.8321831, -55.4876585), (-11.8318779, -55.4875425), (-11.8316115, -55.4874647), (-11.8308646, -55.4872629), (-11.8306159, -55.4871912), (-11.8304006, -55.4870973), (-11.8300698, -55.4869598)]"
1146063244,yes,"[(-15.641674, -56.1765421), (-15.6418074, -56.1769939), (-15.6419225, -56.1774504), (-15.6421342, -56.1781407), (-15.6423151, -56.178625), (-15.6423928, -56.1787753), (-15.6426952, -56.1794966), (-15.64281, -56.1797804), (-15.6429185, -56.1800228), (-15.6430824, -56.1804023), (-15.6431461, -56.1805504), (-15.6431522, -56.1805646), (-15.6435243, -56.18143), (-15.6435388, -56.1814637), (-15.6436207, -56.1816541), (-15.643972, -56.1824701), (-15.6442473, -56.1831099), (-15.6445909, -56.1839088), (-15.644633, -56.1840066), (-15.6451465, -56.1852424), (-15.6453777, -56.1857989), (-15.6454396, -56.1859399), (-15.6462571, -56.1877915), (-15.6470604, -56.1896872), (-15.6476585, -56.1910988), (-15.6481923, -56.1923584), (-15.648782, -56.19375), (-15.6488172, -56.1938313), (-15.6489258, -56.1940826), (-15.6490545, -56.1943841)]"
1146063245,yes,"[(-15.6416267, -56.1763064), (-15.6416639, -56.176494), (-15.641674, -56.1765421)]"
1146063246,yes,"[(-15.6490353, -56.1939019), (-15.6489372, -56.1936807), (-15.648688, -56.1931187), (-15.648605, -56.1929316), (-15.6485377, -56.1927797), (-15.6480538, -56.191646), (-15.647894, -56.1912716), (-15.6476756, -56.1907598), (-15.6473606, -56.1900218), (-15.6465651, -56.1881503), (-15.646017, -56.1868777), (-15.6457671, -56.1862976), (-15.6457295, -56.1862104), (-15.6456288, -56.185977), (-15.6454875, -56.1856615), (-15.6454312, -56.1855184), (-15.6452014, -56.1849739), (-15.6451771, -56.1849163), (-15.6447932, -56.1840069), (-15.6439569, -56.1820372), (-15.6437666, -56.1815889), (-15.6436416, -56.181298), (-15.6431965, -56.1802696), (-15.6427738, -56.1792931), (-15.6426482, -56.1789872), (-15.6422775, -56.1780994), (-15.6421445, -56.1776957), (-15.642023, -56.1772272), (-15.6419846, -56.1769586), (-15.6419802, -56.1767125), (-15.6419466, -56.1764718)]"
1146063247,yes,"[(-15.6419466, -56.1764718), (-15.6419325, -56.1763858), (-15.6418911, -56.1762854)]"
1146496599,yes,"[(-11.9598718, -55.5168383), (-11.9596382, -55.516855), (-11.9592482, -55.5168933), (-11.9589407, -55.5169143), (-11.9585961, -55.5169443)]"
1146496600,yes,"[(-11.9585961, -55.5169443), (-11.9588493, -55.5169684), (-11.9591415, -55.5169979), (-11.9596024, -55.5170225), (-11.9598597, -55.5170302)]"
1146496601,yes,"[(-11.9608452, -55.5170343), (-11.9610481, -55.5170177), (-11.9612683, -55.5170029), (-11.9615127, -55.5169818), (-11.9618282, -55.5169453)]"
1146496602,yes,"[(-11.9618282, -55.5169453), (-11.9615914, -55.516904), (-11.9614182, -55.5168825), (-11.9610736, -55.5168627), (-11.9608571, -55.5168436)]"
1157527826,yes,"[(-15.5870651, -56.0855618), (-15.5872659, -56.0852468)]"
1157527827,yes,"[(-15.5868717, -56.0858787), (-15.5869185, -56.0858059), (-15.5870651, -56.0855618)]"
1157527828,yes,"[(-15.5872698, -56.0850559), (-15.5869602, -56.0855309)]"
1157527829,yes,"[(-15.5869602, -56.0855309), (-15.5869269, -56.0855819), (-15.5868145, -56.0857603), (-15.5867755, -56.0858172)]"
1202992776,no,"[(-15.7060412, -56.1324203), (-15.7060468, -56.1326275), (-15.7060487, -56.1326986)]"
1202992778,no,"[(-15.700266, -56.1145131), (-15.7014792, -56.1163409), (-15.7018947, -56.1169835), (-15.7040199, -56.1202297)]"
1205381061,yes,"[(-11.8917776, -55.503307), (-11.8919605, -55.5034209), (-11.8920996, -55.5034731), (-11.8924926, -55.5035548), (-11.892794, -55.5035795), (-11.8928833, -55.5035898), (-11.8932352, -55.5036762), (-11.8935414, -55.5038), (-11.8938955, -55.5039588), (-11.8940522, -55.5039928), (-11.894188, -55.5040054), (-11.8944042, -55.5040137)]"
